elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.000825,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.005006,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.007204,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.007928,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.057300,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.060856,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.065011,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.067926,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.110873,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.115015,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.117304,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.127913,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.160893,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.167320,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.174960,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.177944,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.220886,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.224965,4,-4.999044,1.500641,1.000050,0.009976,0.003167,-0.000188,3
0.227230,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.237895,3,-4.999516,0.499459,1.000008,0.005298,-0.003494,0.000040,4
0.274991,4,-4.998362,1.500786,1.000037,0.019436,0.002512,-0.000351,3
0.280885,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.287251,2,-4.999363,-0.498807,0.998889,0.010914,0.001045,-0.003991,4
0.297868,3,-4.999064,0.499261,1.000009,0.011061,-0.003014,-0.000009,4
0.335000,4,-4.996444,1.500884,1.000003,0.047576,0.000534,-0.000836,3
0.340842,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.347297,2,-4.998285,-0.498960,0.998604,0.026762,-0.007039,-0.005687,4
0.347915,3,-4.998263,0.499131,1.000006,0.021875,-0.002086,-0.000101,4
0.385075,4,-4.993181,1.500849,0.999946,0.085035,-0.002110,-0.001482,3
0.390850,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.407254,2,-4.995939,-0.499761,0.998183,0.053139,-0.020526,-0.008515,4
0.407857,3,-4.996386,0.499055,0.999996,0.042046,-0.000341,-0.000273,4
0.440862,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.444994,4,-4.982144,1.497883,1.000097,0.186857,-0.046929,-0.001859,4
0.457876,3,-4.993735,0.499085,0.999977,0.064876,0.001641,-0.000468,3
0.467250,2,-4.991735,-0.501539,0.997568,0.088112,-0.039859,-0.012039,2
0.490887,1,-4.999233,-1.500235,1.000567,0.015427,0.001462,0.001594,4
0.495091,4,-4.971545,1.495278,0.999975,0.237270,-0.058447,-0.002998,4
0.507977,3,-4.989817,0.499233,0.999948,0.092375,0.004547,-0.000714,3
0.517355,2,-4.986500,-0.504040,0.996890,0.121982,-0.060939,-0.015078,3
0.545120,4,-4.958403,1.491917,0.999800,0.288421,-0.077205,-0.004019,4
0.550881,1,-4.997533,-1.500012,1.000672,0.043381,0.006557,0.001648,4
0.567947,3,-4.983189,0.499670,0.999894,0.129375,0.010469,-0.001089,3
0.577238,2,-4.977824,-0.508601,0.995873,0.168260,-0.092187,-0.018842,3
0.604952,4,-4.939243,1.486378,0.999526,0.350722,-0.109245,-0.005089,4
0.610825,1,-4.993812,-1.499367,1.000715,0.082434,0.015637,-0.000654,2
0.627315,2,-4.968353,-0.513965,0.994851,0.211056,-0.123079,-0.022030,3
0.627920,3,-4.974202,0.500544,0.999815,0.170737,0.019092,-0.001553,3
0.660832,1,-4.988720,-1.498328,1.000587,0.122044,0.026479,-0.004927,2
0.665225,4,-4.916301,1.478600,0.999192,0.414103,-0.151723,-0.005991,3
0.687299,2,-4.951943,-0.519652,0.993244,0.276957,-0.150703,-0.026371,4
0.688022,3,-4.961251,0.499683,0.998146,0.230070,0.032357,-0.006265,4
0.710875,1,-4.981538,-1.496664,1.000173,0.165847,0.040588,-0.012094,2
0.725055,4,-4.889524,1.467961,0.998810,0.478527,-0.204620,-0.006724,3
0.747271,2,-4.933599,-0.529640,0.991544,0.334963,-0.180733,-0.030289,4
0.747919,3,-4.946018,0.502177,0.997760,0.278097,0.051969,-0.006560,4
0.760933,1,-4.972075,-1.494215,0.999328,0.213072,0.057925,-0.022247,2
0.785111,4,-4.858855,1.453840,0.998389,0.543677,-0.267268,-0.007293,3
0.797289,2,-4.915588,-0.539161,0.989946,0.386030,-0.199193,-0.033676,4
0.807920,3,-4.927835,0.506060,0.997364,0.328495,0.078654,-0.006622,4
0.820806,1,-4.957520,-1.490008,0.997522,0.271878,0.082885,-0.038673,2
0.844992,4,-4.824317,1.435836,0.997937,0.606253,-0.332625,-0.007756,4
0.857209,2,-4.890541,-0.551657,0.987806,0.449096,-0.217663,-0.037592,3
0.857920,3,-4.910323,0.510663,0.997035,0.372319,0.106302,-0.006495,3
0.870847,1,-4.942698,-1.485282,0.995177,0.321875,0.106852,-0.055716,2
0.895017,4,-4.788817,1.417131,0.998265,0.713563,-0.367465,-0.007396,4
0.907249,2,-4.866713,-0.562978,0.985849,0.501758,-0.234282,-0.040437,3
0.907934,3,-4.890575,0.516772,0.996717,0.417804,0.138870,-0.006207,3
0.930811,1,-4.921582,-1.477926,0.991128,0.382041,0.138989,-0.079921,2
0.945045,4,-4.751836,1.397490,0.997883,0.762559,-0.416038,-0.007838,4
0.957289,2,-4.840351,-0.575112,0.983767,0.554182,-0.251946,-0.042884,3
0.967925,3,-4.863838,0.526427,0.996360,0.474467,0.184365,-0.005640,3
0.980831,1,-4.901222,-1.470253,0.986568,0.432216,0.168168,-0.102821,3
1.004971,4,-4.704454,1.370947,0.997399,0.819511,-0.469579,-0.008304,4
1.017219,2,-4.805208,-0.590935,0.981121,0.616997,-0.276336,-0.045126,3
1.017981,3,-4.838914,0.536690,0.996101,0.521203,0.226188,-0.004601,3
1.030848,1,-4.878359,-1.461081,0.980813,0.482376,0.199017,-0.127705,3
1.054975,4,-4.662267,1.346400,0.996975,0.865768,-0.510556,-0.008641,2
1.067289,2,-4.778295,-0.601197,0.979198,0.654039,-0.261212,-0.045497,4
1.077943,3,-4.816535,0.540420,0.996110,0.557421,0.250621,0.011838,4
1.080877,1,-4.864569,-1.455304,0.977063,0.000000,0.000000,0.000000,3
1.104988,4,-4.617865,1.319931,0.996536,0.910727,-0.548037,-0.008930,3
1.117319,2,-4.744416,-0.614696,0.976915,0.696618,-0.274955,-0.045486,4
1.127961,3,-4.787620,0.554088,0.996757,0.598943,0.296040,0.014164,4
1.140842,1,-4.864569,-1.455304,0.977063,0.000000,0.000000,0.000000,4
1.165014,4,-4.561688,1.285837,0.995991,0.963038,-0.588471,-0.009215,3
1.177413,2,-4.701513,-0.631125,0.974224,0.730010,-0.268375,-0.043897,4
