elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.004611,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.006635,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.007556,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.008483,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.056696,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.057628,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.058610,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.064585,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.106733,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.114599,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.117561,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.118458,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.156762,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.164757,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.167601,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.168598,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.216656,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,4
0.224553,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.228624,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.228829,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.266783,4,-4.998633,1.500744,1.000042,0.015072,0.002817,-0.000276,4
0.274600,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.287633,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.288582,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.316869,4,-4.997485,1.500857,1.000021,0.033141,0.001550,-0.000587,4
0.324685,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.337836,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.338750,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.368364,4,-4.995104,1.500883,0.999979,0.064039,-0.000627,-0.001120,4
0.384590,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.397595,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.398494,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
