elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.000287,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.001750,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.005395,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.006852,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.051820,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.060061,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.065732,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.066742,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.111625,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.116816,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.118936,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.124458,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.161685,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.168956,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.176756,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.184600,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.211793,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.218971,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.226806,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.244307,4,-4.998891,1.500686,1.000047,0.011397,0.003071,-0.000212,4
0.261923,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.269051,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.276845,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.294394,4,-4.998046,1.500820,1.000031,0.024533,0.002155,-0.000439,4
0.321637,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.327426,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.329060,2,-4.998414,-0.498927,0.998632,0.025048,-0.006164,-0.005503,4
0.354301,4,-4.995688,1.500887,0.999990,0.057099,-0.000138,-0.001000,4
0.371785,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.386831,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.388942,2,-4.996199,-0.499661,0.998225,0.050536,-0.019194,-0.008236,4
0.414328,4,-4.991849,1.500811,0.999923,0.098315,-0.003048,-0.001711,4
0.431616,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.436928,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.448940,2,-4.992033,-0.501404,0.997608,0.085945,-0.038578,-0.011833,4
0.464380,4,-4.984180,1.500470,0.999790,0.158107,-0.009168,-0.002741,3
0.481637,3,-4.999360,0.500300,0.999993,0.009812,0.000543,-0.000154,4
0.496740,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.508998,2,-4.985876,-0.504353,0.996813,0.125634,-0.063315,-0.015389,4
0.524251,4,-4.972868,1.499606,0.999594,0.219308,-0.020524,-0.003794,3
0.531658,3,-4.998341,0.500289,0.999976,0.025778,-0.001073,-0.000457,4
0.546767,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.568974,2,-4.976968,-0.509072,0.995778,0.172420,-0.095102,-0.019164,2
0.581820,3,-4.996563,0.500186,0.999944,0.046508,-0.003176,-0.000852,4
0.584331,4,-4.957839,1.497902,0.999334,0.281703,-0.037165,-0.004866,3
0.606786,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.629080,2,-4.965083,-0.515889,0.994513,0.224343,-0.133146,-0.022965,2
0.631978,3,-4.993583,0.499958,0.999889,0.073411,-0.006121,-0.001370,4
0.634382,4,-4.942445,1.495612,0.999068,0.334409,-0.055166,-0.005774,4
0.666725,1,-4.998187,-1.501107,0.999122,0.025953,0.000372,-0.005205,4
0.684470,4,-4.922075,1.493065,0.999369,0.394251,-0.081977,-0.011582,4
0.688981,2,-4.949898,-0.525222,0.993017,0.279485,-0.177175,-0.026588,2
0.691669,3,-4.988072,0.499444,0.999784,0.111300,-0.011361,-0.002132,3
0.716734,1,-4.996341,-1.501009,0.998803,0.049476,0.003791,-0.007709,4
0.741683,3,-4.981630,0.498736,0.999659,0.147400,-0.017176,-0.002883,3
0.744227,4,-4.896491,1.487496,0.998621,0.459361,-0.103368,-0.013467,4
0.748881,2,-4.930977,-0.537602,0.991280,0.338417,-0.227805,-0.030055,3
0.766755,1,-4.993068,-1.500703,0.998332,0.082729,0.008624,-0.011263,2
0.794288,4,-4.872145,1.481922,0.997899,0.514624,-0.119307,-0.015487,4
0.799207,2,-4.913447,-0.549667,0.989763,0.386640,-0.271496,-0.032663,3
0.801615,3,-4.971347,0.497453,0.999456,0.196211,-0.025917,-0.003925,3
0.816966,1,-4.987918,-1.500124,0.997661,0.125411,0.014827,-0.015833,3
0.851678,3,-4.960449,0.495940,0.999236,0.239910,-0.034832,-0.004893,3
0.854633,4,-4.839228,1.474241,0.996883,0.582144,-0.136164,-0.018453,3
0.859191,2,-4.888432,-0.567652,0.987707,0.447039,-0.328269,-0.035858,3
0.876742,1,-4.978636,-1.498946,0.996535,0.184070,0.025147,-0.021445,3
0.909766,2,-4.864806,-0.585297,0.985848,0.497762,-0.377640,-0.038490,3
0.911695,3,-4.944579,0.493030,0.998892,0.292647,-0.048860,-0.005963,4
0.914197,4,-4.808246,1.467014,0.995875,0.639061,-0.148511,-0.021305,3
0.926907,1,-4.968199,-1.497404,0.995370,0.233740,0.037093,-0.024993,3
0.968956,2,-4.830048,-0.601709,0.983972,0.578561,-0.394954,-0.035577,4
0.971649,3,-4.925418,0.489716,0.998499,0.344575,-0.061457,-0.007088,4
0.974235,4,-4.761419,1.456214,0.994263,0.711806,-0.162769,-0.025233,3
0.988728,1,-4.952359,-1.494649,0.993776,0.294341,0.055471,-0.027893,4
1.021652,3,-4.907178,0.486384,0.998123,0.386166,-0.072114,-0.007952,4
1.027163,4,-4.724598,1.447859,0.992930,0.760585,-0.171198,-0.028077,3
1.028993,2,-4.793556,-0.626004,0.981739,0.641008,-0.414147,-0.039104,4
1.046747,1,-4.930080,-1.507593,0.992631,0.384060,-0.003685,-0.028245,4
1.072148,3,-4.886841,0.482504,0.997705,0.426480,-0.082979,-0.008754,2
1.084151,4,-4.677219,1.438250,0.990114,0.813972,-0.169588,-0.038146,4
1.088918,2,-4.753261,-0.651279,0.979238,0.697259,-0.426023,-0.044553,2
1.096780,1,-4.909603,-1.507980,0.991198,0.435984,-0.014282,-0.029027,4
1.131701,3,-4.859801,0.477121,0.997152,0.473138,-0.096167,-0.009634,3
1.134240,4,-4.635659,1.430173,0.988159,0.845240,-0.149509,-0.039853,4
1.148883,2,-4.710078,-0.677103,0.976338,0.743136,-0.436088,-0.052733,3
1.156770,1,-4.881535,-1.509706,0.989447,0.499164,-0.046822,-0.029173,4
1.191650,3,-4.830133,0.470980,0.996551,0.518048,-0.108970,-0.010436,3
1.194185,4,-4.584236,1.422649,0.985739,0.867360,-0.097100,-0.040518,4
1.198930,2,-4.670718,-0.699924,0.973378,0.773535,-0.444904,-0.061553,3
1.216705,1,-4.849693,-1.514027,0.987715,0.563076,-0.100792,-0.028456,3
1.241668,3,-4.803270,0.465261,0.996013,0.554479,-0.119379,-0.011051,3
1.254205,4,-4.531704,1.418623,0.983378,0.882006,-0.037298,-0.037364,2
1.258876,2,-4.625100,-0.726188,0.969503,0.793712,-0.459739,-0.071842,3
1.266751,1,-4.820229,-1.520377,0.986316,0.615112,-0.153320,-0.027493,3
1.291695,3,-4.774619,0.459059,0.995490,0.590016,-0.129160,-0.011285,4
1.308897,2,-4.585200,-0.749605,0.965681,0.799163,-0.476896,-0.080978,4
1.316609,4,-4.487372,1.417976,0.981652,0.891160,0.011249,-0.031153,3
1.316787,1,-4.788182,-1.529379,0.984966,0.664711,-0.206355,-0.026409,3
