elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.008290,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.008407,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.008450,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.008700,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.058513,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.067184,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.068209,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.068946,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.117262,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.118322,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.118524,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.128699,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.177338,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.178353,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.178456,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.188833,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.228530,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,4
0.237239,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.238363,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.248752,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.287374,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.288547,4,-4.998198,1.500805,1.000034,0.022099,0.002325,-0.000397,4
0.298230,2,-4.998796,-0.499208,0.999983,0.015259,0.002361,-0.000213,4
0.298760,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.338626,4,-4.996538,1.500883,1.000005,0.046333,0.000621,-0.000814,4
0.347361,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.348237,2,-4.997682,-0.499124,0.999967,0.030218,0.000850,-0.000453,4
0.349068,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.398451,4,-4.992484,1.500830,0.999934,0.092087,-0.002608,-0.001604,4
0.407810,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.408153,2,-4.995130,-0.499149,0.999928,0.056900,-0.001857,-0.000882,4
0.408673,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.448529,4,-4.986667,1.500604,0.999833,0.141359,-0.006955,-0.002453,3
0.458241,2,-4.991563,-0.499316,0.999872,0.086634,-0.004948,-0.001360,3
0.458779,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.467190,3,-4.999393,0.500298,0.999994,0.009183,0.000606,-0.000142,4
0.508482,4,-4.976349,1.499915,0.999654,0.202344,-0.016871,-0.003503,3
0.517313,3,-4.998658,0.500301,0.999981,0.021351,-0.000625,-0.000373,4
0.518718,2,-4.985163,-0.499781,0.999771,0.127802,-0.011111,-0.002043,3
0.518735,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.568542,4,-4.962372,1.498475,0.999412,0.264328,-0.032033,-0.004568,3
0.577285,3,-4.996720,0.500197,0.999946,0.044871,-0.003010,-0.000820,4
0.578307,2,-4.976137,-0.500713,0.999625,0.173935,-0.020515,-0.002836,3
0.579198,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.628517,4,-4.944598,1.495962,0.999105,0.327543,-0.052581,-0.005655,3
0.637248,3,-4.993091,0.499917,0.999879,0.077247,-0.006599,-0.001445,2
0.638211,2,-4.964193,-0.502307,0.999428,0.225002,-0.033159,-0.003738,4
0.638695,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.688282,2,-4.951548,-0.503857,0.999441,0.271646,-0.042035,-0.004324,4
0.688485,4,-4.922381,1.492585,0.998661,0.391038,-0.077671,-0.007514,4
0.697202,3,-4.987330,0.499367,0.999770,0.115791,-0.012048,-0.002225,3
0.698673,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.739008,4,-4.901549,1.488229,0.998233,0.443124,-0.096627,-0.009799,4
0.747212,3,-4.980633,0.498619,0.999640,0.152519,-0.018050,-0.002991,3
0.748179,2,-4.933586,-0.506693,0.999151,0.327525,-0.052034,-0.005370,4
0.748688,1,-4.992325,-1.500858,1.000353,0.081692,0.001950,0.001546,4
0.797221,3,-4.972013,0.497541,0.999469,0.193295,-0.025365,-0.003862,3
0.798245,2,-4.915996,-0.509459,0.998859,0.375587,-0.058146,-0.006295,4
0.798496,4,-4.873092,1.481778,0.997533,0.505200,-0.118109,-0.013709,4
0.798724,1,-4.987309,-1.500687,1.000436,0.119362,0.005027,0.001770,4
0.847290,3,-4.961274,0.496060,0.999252,0.236824,-0.034165,-0.004824,3
0.858297,2,-4.891718,-0.513114,0.998445,0.434256,-0.063497,-0.007557,3
0.858676,1,-4.978695,-1.500202,1.000548,0.169077,0.011902,0.001954,4
0.860199,4,-4.840882,1.474078,0.996582,0.567023,-0.137937,-0.017905,3
0.907294,3,-4.946884,0.492941,0.997870,0.285350,-0.055066,-0.006738,4
0.908912,1,-4.969150,-1.499394,1.000647,0.213197,0.020936,0.002001,2
0.918234,2,-4.863880,-0.517046,0.997948,0.493624,-0.067271,-0.009060,3
0.918481,4,-4.805045,1.465261,0.995389,0.628508,-0.155916,-0.021871,3
0.967176,3,-4.928331,0.488922,0.997437,0.332467,-0.081278,-0.007658,4
0.968661,1,-4.954694,-1.497716,1.000766,0.269255,0.035730,0.001928,2
0.978299,2,-4.832458,-0.521157,0.997353,0.553620,-0.069510,-0.010809,3
0.979894,4,-4.764249,1.455106,0.993915,0.691604,-0.172169,-0.025813,3
1.017356,3,-4.910819,0.484083,0.997040,0.365926,-0.113504,-0.008153,4
1.018679,1,-4.939982,-1.495547,1.000859,0.318650,0.051384,0.001760,2
1.038187,2,-4.797427,-0.525372,0.996644,0.613769,-0.070833,-0.012870,3
1.038524,4,-4.722198,1.444696,0.992300,0.750675,-0.184400,-0.029605,3
1.067424,3,-4.891816,0.477415,0.996625,0.393936,-0.155011,-0.008400,3
1.068717,1,-4.922794,-1.492527,1.000940,0.369781,0.070158,0.001484,2
1.088214,2,-4.754168,-0.520503,0.995096,0.675392,-0.073260,-0.015360,4
1.098446,4,-4.677113,1.430047,0.989214,0.806061,-0.189194,-0.038475,4
1.118723,1,-4.903027,-1.488470,1.001004,0.420991,0.092778,0.001061,3
1.127245,3,-4.867268,0.466321,0.996120,0.422186,-0.214726,-0.008296,3
1.138242,2,-4.718994,-0.524221,0.994279,0.726041,-0.075019,-0.017193,4
1.148452,4,-4.635717,1.420813,0.987097,0.850221,-0.178241,-0.046854,4
1.178686,1,-4.875928,-1.481963,1.001048,0.482247,0.125064,0.000355,3
1.187193,3,-4.841176,0.451648,0.995644,0.449899,-0.275836,-0.007507,3
1.198133,2,-4.673707,-0.528803,0.993186,0.786559,-0.078220,-0.019283,4
1.208479,4,-4.583277,1.410943,0.983876,0.897781,-0.147831,-0.061354,4
1.228691,1,-4.868987,-1.480130,1.001052,0.000000,0.000000,0.000000,3
1.237315,3,-4.818099,0.436565,0.995297,0.473125,-0.327589,-0.006306,3
1.248265,2,-4.633099,-0.532802,0.992179,0.837195,-0.081812,-0.020948,4
1.258531,4,-4.537478,1.404436,0.980476,0.933466,-0.111547,-0.074041,3
1.288689,1,-4.825469,-1.476610,1.000563,0.576781,0.079208,-0.004177,4
1.297204,3,-4.795204,0.417687,0.996288,0.439446,-0.389480,-0.014549,4
1.308176,2,-4.581126,-0.537859,0.990867,0.897943,-0.087215,-0.022846,3
1.318480,4,-4.480284,1.399215,0.975699,0.972542,-0.061256,-0.084298,3
1.338716,1,-4.795384,-1.473130,1.000292,0.626952,0.059454,-0.006641,4
1.347317,3,-4.773057,0.396958,0.995600,0.444554,-0.439945,-0.013023,4
1.358180,2,-4.534795,-0.542371,0.989683,0.948316,-0.092896,-0.024302,3
1.368650,4,-4.430892,1.397319,0.971357,1.002007,-0.013710,-0.088695,3
1.398650,1,-4.762782,-1.470723,0.999904,0.677175,0.036277,-0.008837,4
1.407157,3,-4.746659,0.368779,0.994866,0.431227,-0.498280,-0.011462,4
1.418173,2,-4.476281,-0.548216,0.988188,1.003499,-0.102772,-0.025490,3
1.428465,4,-4.369797,1.398327,0.966006,1.032734,0.047421,-0.088491,3
1.448663,1,-4.720322,-1.469491,0.999303,0.737529,0.003939,-0.011119,2
1.457183,3,-4.725725,0.342699,0.994321,0.403924,-0.544923,-0.010388,4
1.469619,2,-4.425176,-0.553606,0.986902,1.044816,-0.113748,-0.025980,3
1.488462,4,-4.307550,1.403405,0.961477,1.052123,0.110014,-0.078890,4
1.498678,1,-4.682210,-1.470043,0.998706,0.787736,-0.026256,-0.012704,2
1.517195,3,-4.702978,0.308427,0.993730,0.351784,-0.598541,-0.009371,3
1.528178,2,-4.354013,-0.563401,0.985572,1.079312,-0.129605,-0.025049,4
1.548447,4,-4.243960,1.411738,0.956980,1.066135,0.167056,-0.070848,4
1.548680,1,-4.641571,-1.472109,0.998040,0.837394,-0.056247,-0.013876,2
1.577257,3,-4.683429,0.270257,0.993178,0.289366,-0.651340,-0.008816,3
1.578251,2,-4.299292,-0.570174,0.984319,1.107605,-0.141166,-0.025017,4
1.598495,4,-4.190468,1.421217,0.953620,1.070024,0.211155,-0.063268,4
1.598724,1,-4.598425,-1.475659,0.997325,0.886411,-0.085461,-0.014611,2
1.627348,3,-4.670388,0.237320,0.992747,0.243615,-0.693005,-0.008882,3
1.628254,2,-4.243351,-0.577512,0.983075,1.129674,-0.152389,-0.024715,4
1.648822,1,-4.552961,-1.480637,0.996586,0.934619,-0.113799,-0.014908,2
1.658533,4,-4.126415,1.435355,0.950125,1.065341,0.259788,-0.053149,2
1.687270,3,-4.657326,0.194245,0.992196,0.192897,-0.743169,-0.009580,4
1.688204,2,-4.174869,-0.587064,0.981609,1.147994,-0.165443,-0.023995,2
1.708710,1,-4.495154,-1.488454,0.995690,0.990309,-0.146087,-0.014982,3
1.718455,4,-4.062843,1.452292,0.947253,1.051847,0.303746,-0.042629,3
1.737270,3,-4.653896,0.154297,0.991716,0.155532,-0.789699,-0.013042,4
1.738290,2,-4.117278,-0.595594,0.980432,1.156401,-0.175932,-0.023099,3
1.758752,1,-4.444575,-1.496375,0.994936,1.032904,-0.170489,-0.015213,3
1.768521,4,-4.010658,1.468311,0.945332,1.035215,0.336583,-0.034287,3
1.797196,3,-4.645523,0.105310,0.990865,0.125949,-0.844920,-0.015520,4
1.798186,2,-4.047769,-0.606513,0.979085,1.157934,-0.187604,-0.021709,3
1.818665,1,-4.390786,-1.502735,0.994139,1.043623,-0.171675,-0.016654,4
1.828441,4,-3.949304,1.489576,0.943563,1.008787,0.371461,-0.024781,3
1.848209,2,-3.990127,-0.616087,0.978036,1.151699,-0.196006,-0.020341,3
1.857257,3,-4.638527,0.052865,0.989833,0.109434,-0.903967,-0.019057,4
1.868702,1,-4.338319,-1.511417,0.993279,1.053318,-0.174182,-0.017815,4
1.878447,4,-3.900135,1.509498,0.942712,0.979148,0.403721,-0.017649,4
1.908149,2,-3.923635,-0.627455,0.976871,1.116931,-0.197698,-0.018479,4
1.917305,3,-4.632113,-0.003232,0.988573,0.106920,-0.965494,-0.022610,3
1.928450,4,-3.851976,1.530408,0.941982,0.946708,0.434315,-0.011963,4
1.928667,1,-4.275197,-1.521668,0.992155,1.047041,-0.165261,-0.019749,2
1.958297,2,-3.868294,-0.637386,0.975985,1.094376,-0.198299,-0.016914,4
1.977165,3,-4.625368,-0.063075,0.987161,0.120310,-1.026800,-0.024031,3
1.978594,4,-3.805434,1.553142,0.941475,0.908928,0.474001,-0.008643,4
1.978871,1,-4.223299,-1.529540,0.991119,1.028475,-0.148715,-0.021712,3
2.018230,2,-3.803749,-0.649091,0.975026,1.057019,-0.190648,-0.015096,4
2.027195,3,-4.618805,-0.115763,0.985964,0.143676,-1.077620,-0.023533,3
2.038472,4,-3.752521,1.583234,0.941000,0.857153,0.532818,-0.007744,4
2.038699,1,-4.162420,-1.537686,0.989742,0.996280,-0.121052,-0.024119,3
2.068274,2,-3.751802,-0.658326,0.974308,1.017205,-0.177268,-0.013628,4
2.079026,3,-4.610835,-0.170752,0.984834,0.177423,-1.127657,-0.021548,3
