elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.001106,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.005278,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.006554,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.009899,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.051157,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.055359,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.066534,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.069842,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.101249,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.115345,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.116537,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.119857,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.161169,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.166576,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.175436,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.179777,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.211193,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.216619,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.229785,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.235322,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.271028,3,-4.997751,0.499227,0.999973,0.021095,-0.002319,-0.000563,4
0.276487,1,-4.999621,-1.499987,0.999979,0.004884,0.000021,0.000018,3
0.279872,4,-4.998459,1.500773,1.000039,0.017849,0.002623,-0.000323,3
0.295286,2,-4.999385,-0.499375,0.999991,0.006512,0.003235,-0.000073,4
0.321111,3,-4.996357,0.499166,0.999927,0.036420,0.000142,-0.001365,4
0.326510,1,-4.999240,-1.499989,0.999979,0.011857,-0.000163,-0.000058,3
0.339914,4,-4.996683,1.500881,1.000007,0.044410,0.000757,-0.000781,3
0.355365,2,-4.998768,-0.499204,0.999983,0.015687,0.002318,-0.000220,4
0.381108,3,-4.993281,0.499318,0.999798,0.068586,0.005329,-0.003051,4
0.386453,1,-4.997987,-1.500013,0.999969,0.032064,-0.000699,-0.000280,3
0.399904,4,-4.992766,1.500838,0.999939,0.089260,-0.002408,-0.001555,3
0.415403,2,-4.997307,-0.499117,0.999961,0.034640,0.000402,-0.000524,4
0.436464,1,-4.995753,-1.500065,0.999948,0.058777,-0.001408,-0.000573,3
0.441139,3,-4.987839,0.499854,0.999545,0.114781,0.013074,-0.005501,3
0.459869,4,-4.984426,1.502037,0.999643,0.159355,-0.060864,-0.002251,4
0.475327,2,-4.994419,-0.499175,0.999917,0.063347,-0.002512,-0.000985,2
0.496532,1,-4.990582,-1.500243,0.999983,0.104439,-0.003588,-0.001012,4
0.501184,3,-4.979398,0.500961,0.999127,0.167335,0.024448,-0.008534,3
0.519866,4,-4.973038,1.497984,0.999483,0.220022,-0.075826,-0.003030,4
0.525339,2,-4.990497,-0.499380,0.999855,0.094342,-0.005905,-0.001486,3
0.556576,1,-4.982889,-1.500548,0.999905,0.152163,-0.006994,-0.001618,4
