elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.006465,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.007222,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.008682,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.009207,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.059065,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.059223,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.066370,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.067236,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.109262,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.118654,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,4
0.126392,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.127170,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.168736,2,-4.999507,-0.498832,0.998946,0.008612,0.002214,-0.003746,4
0.169302,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.177185,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.186346,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.227204,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.228537,2,-4.998628,-0.498878,0.998680,0.022109,-0.004663,-0.005188,4
0.229283,4,-4.999067,1.500633,1.000050,0.009846,0.003175,-0.000186,4
0.246248,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,4
0.278646,2,-4.997104,-0.499330,0.998378,0.040946,-0.014289,-0.007207,4
0.287206,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.289308,4,-4.998203,1.500805,1.000034,0.022015,0.002331,-0.000395,3
0.296305,3,-4.997064,0.499177,0.999952,0.028417,-0.001146,-0.000946,4
0.338553,2,-4.993731,-0.500661,0.997848,0.072884,-0.031069,-0.010563,2
0.348331,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.349246,4,-4.996059,1.500887,0.999996,0.052507,0.000186,-0.000921,3
0.356293,3,-4.994637,0.499225,0.999857,0.055051,0.003145,-0.002342,4
0.388596,2,-4.989293,-0.502675,0.997243,0.104744,-0.049979,-0.013568,2
0.399247,4,-4.992497,1.500830,0.999934,0.091960,-0.002599,-0.001601,3
0.407153,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.416276,3,-4.990164,0.499603,0.999656,0.096664,0.009869,-0.004524,4
0.438631,2,-4.983203,-0.505724,0.996492,0.140617,-0.073236,-0.016639,3
0.449269,4,-4.986687,1.500605,0.999833,0.141221,-0.006939,-0.002451,4
0.457161,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.466318,3,-4.984289,0.500286,0.999373,0.138751,0.017906,-0.006850,3
0.488720,2,-4.975177,-0.510066,0.995580,0.180935,-0.101116,-0.019814,3
0.499273,4,-4.974016,1.496807,0.999940,0.218749,-0.044323,-0.001664,4
0.507166,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.516320,3,-4.976236,0.501438,0.998964,0.184004,0.028614,-0.009550,3
0.548568,2,-4.962333,-0.515582,0.994371,0.235600,-0.132293,-0.022955,4
0.557193,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.559284,4,-4.959073,1.493599,0.999816,0.279487,-0.064162,-0.002446,4
0.576326,3,-4.963461,0.503627,0.998282,0.242571,0.045007,-0.013287,3
0.598629,2,-4.949392,-0.522952,0.993151,0.281472,-0.160373,-0.025659,4
0.607234,1,-4.995413,-1.500857,1.000410,0.056315,0.003383,0.000345,4
0.609974,4,-4.943816,1.489825,0.999680,0.330065,-0.087679,-0.002966,4
0.626409,3,-4.950028,0.506284,0.997530,0.294657,0.061667,-0.016803,3
0.658608,2,-4.930825,-0.533253,0.991535,0.338678,-0.181106,-0.028121,4
0.667170,1,-4.990806,-1.500488,1.000429,0.098322,0.009124,0.000301,4
0.669356,4,-4.922202,1.483516,0.999487,0.390536,-0.124199,-0.003428,3
0.686757,3,-4.930575,0.505311,0.995984,0.327793,0.091050,-0.020240,4
0.708677,2,-4.912334,-0.542671,0.990067,0.389104,-0.187997,-0.029572,4
0.727209,1,-4.983422,-1.499726,1.000445,0.150617,0.017041,0.000209,4
0.729281,4,-4.896967,1.474743,0.999272,0.450856,-0.169810,-0.003715,3
0.746363,3,-4.909560,0.511863,0.994556,0.369082,0.129028,-0.027655,4
0.768631,2,-4.887199,-0.553997,0.988252,0.449177,-0.188638,-0.030921,2
0.787159,1,-4.972730,-1.498352,1.000450,0.206288,0.029618,-0.000087,2
0.789204,4,-4.868113,1.462960,0.999045,0.511039,-0.224522,-0.003828,3
0.806261,3,-4.886605,0.521029,0.992621,0.393820,0.178472,-0.037233,4
0.828680,2,-4.858797,-0.565043,0.986385,0.508705,-0.182840,-0.031988,2
0.837172,1,-4.961197,-1.496525,1.000436,0.254389,0.043879,-0.000505,2
0.839211,4,-4.841276,1.450446,0.998853,0.560230,-0.275487,-0.003825,3
0.856330,3,-4.866440,0.531113,0.990533,0.411870,0.224383,-0.046197,3
0.887179,1,-4.947268,-1.493908,1.000397,0.303783,0.061497,-0.001076,3
0.888558,2,-4.826480,-0.575687,0.984439,0.568964,-0.171577,-0.032910,3
0.889286,4,-4.797557,1.436246,0.999353,0.633911,-0.339498,-0.002724,4
0.916274,3,-4.841010,0.546247,0.987431,0.438259,0.281445,-0.057508,3
0.937220,1,-4.930811,-1.490321,1.000326,0.354696,0.082544,-0.001803,3
0.938610,2,-4.796786,-0.583985,0.982773,0.619104,-0.160143,-0.033776,3
0.949267,4,-4.757795,1.414093,0.999198,0.691641,-0.398527,-0.002399,4
0.976314,3,-4.813803,0.564896,0.983627,0.470162,0.340702,-0.069367,3
0.997184,1,-4.907666,-1.484499,1.000187,0.416828,0.112383,-0.002849,3
0.998609,2,-4.750975,-0.584086,0.980578,0.695265,-0.122398,-0.034568,4
1.009492,4,-4.714524,1.388459,0.999070,0.750558,-0.455370,-0.001835,4
1.036260,3,-4.784414,0.587096,0.979131,0.510690,0.398587,-0.080172,3
1.057166,1,-4.880796,-1.476733,0.999981,0.478834,0.147346,-0.004042,3
1.058634,2,-4.707497,-0.591013,0.978473,0.756041,-0.109123,-0.035651,4
1.069311,4,-4.667709,1.359496,0.998982,0.810616,-0.509988,-0.001035,3
1.086562,3,-4.757013,0.609228,0.975292,0.560463,0.461913,-0.088043,4
