elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.006568,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.006621,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.008123,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.009337,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.056620,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.056639,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.059337,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.068023,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.106704,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.116600,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.118068,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.119335,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.166500,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.166655,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.178085,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.179363,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.216539,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,4
0.226560,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.228220,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.239425,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.266543,4,-4.998611,1.500748,1.000041,0.015418,0.002792,-0.000282,4
0.276596,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.288054,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.299411,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.316544,4,-4.997424,1.500859,1.000020,0.034035,0.001487,-0.000602,4
0.336587,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.338056,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.359378,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.376546,4,-4.994312,1.500873,0.999966,0.072992,-0.001259,-0.001274,4
0.386599,2,-4.999771,-0.498955,0.999085,0.005628,0.003713,-0.003431,4
0.398109,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.419367,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.426680,4,-4.989550,1.500731,0.999883,0.119187,-0.004636,-0.002071,2
0.446549,2,-4.999294,-0.498803,0.998864,0.012037,0.000473,-0.004111,4
0.448210,3,-4.999364,0.500300,0.999993,0.009738,0.000550,-0.000152,4
0.469607,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.486652,4,-4.980564,1.500238,0.999727,0.179817,-0.012616,-0.003115,3
0.496588,2,-4.998388,-0.498934,0.998626,0.025398,-0.006343,-0.005541,4
0.508165,3,-4.998352,0.500290,0.999976,0.025637,-0.001059,-0.000455,4
0.529328,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.546566,4,-4.967974,1.499115,0.999509,0.241269,-0.025812,-0.004172,3
0.556543,2,-4.996148,-0.499680,0.998217,0.051046,-0.019455,-0.008290,4
0.568027,3,-4.996096,0.500153,0.999935,0.051243,-0.003656,-0.000942,4
0.579343,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.606590,4,-4.951620,1.497038,0.999226,0.304055,-0.044317,-0.005249,3
0.606594,2,-4.992906,-0.501018,0.997730,0.079405,-0.034771,-0.011205,4
0.618137,3,-4.992857,0.499897,0.999875,0.079027,-0.006825,-0.001481,3
0.629359,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.666553,4,-4.928512,1.494808,0.998602,0.384059,-0.065524,-0.008552,4
0.666555,2,-4.986980,-0.503801,0.996950,0.119125,-0.059093,-0.014832,2
0.678055,3,-4.986980,0.499330,0.999763,0.117872,-0.012369,-0.002267,3
0.689324,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.716554,4,-4.907979,1.491065,0.998129,0.437212,-0.083878,-0.010565,4
0.716556,2,-4.980095,-0.507369,0.996130,0.156936,-0.084331,-0.017954,2
0.738030,3,-4.978587,0.498374,0.999600,0.162724,-0.019823,-0.003208,3
0.739375,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.766618,2,-4.971212,-0.512312,0.995152,0.198879,-0.114053,-0.021151,2
0.776450,4,-4.879786,1.485425,0.997389,0.501517,-0.103429,-0.014300,4
0.788048,3,-4.969424,0.497197,0.999417,0.204445,-0.027506,-0.004105,4
0.799364,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.826502,4,-4.853400,1.479898,0.996574,0.555264,-0.117646,-0.018459,4
0.826566,2,-4.957674,-0.520366,0.993770,0.252400,-0.155112,-0.024858,3
0.838076,3,-4.959165,0.493386,0.998807,0.238093,-0.052334,-0.005741,3
0.849467,1,-4.993585,-1.500883,1.000328,0.070927,0.001104,0.001482,2
0.886545,4,-4.818181,1.472371,0.995304,0.618659,-0.133043,-0.023966,3
0.886580,2,-4.940883,-0.531028,0.992175,0.308603,-0.201763,-0.028349,3
0.888156,3,-4.946298,0.490403,0.998494,0.276027,-0.067839,-0.006792,3
0.909403,1,-4.988095,-1.500720,1.000424,0.113976,0.004522,0.001741,2
0.936602,4,-4.785935,1.465420,0.993984,0.670200,-0.144657,-0.028810,3
0.936693,2,-4.924233,-0.542183,0.990688,0.357655,-0.245044,-0.031106,3
0.948063,3,-4.928499,0.485613,0.998046,0.316272,-0.093002,-0.008143,3
0.969331,1,-4.978107,-1.500160,1.000555,0.172047,0.012430,0.001961,2
0.986699,2,-4.905092,-0.555584,0.989064,0.407752,-0.291089,-0.033787,3
0.996649,4,-4.743921,1.456361,0.992075,0.730239,-0.157101,-0.034898,3
0.998166,3,-4.911947,0.480325,0.997609,0.345393,-0.119420,-0.009345,3
1.019357,1,-4.968405,-1.499320,1.000654,0.216343,0.021673,0.002001,3
1.046536,2,-4.876974,-0.561004,0.984742,0.472527,-0.285559,-0.032990,4
1.056509,4,-4.698439,1.446607,0.989803,0.784528,-0.167693,-0.040751,4
1.058142,3,-4.890150,0.471788,0.997020,0.376247,-0.155803,-0.010696,4
1.079449,1,-4.953757,-1.497590,1.000773,0.272592,0.036715,0.001920,3
1.096581,2,-4.852075,-0.575672,0.983059,0.523495,-0.301292,-0.034160,4
1.106518,4,-4.659311,1.437760,0.987746,0.826761,-0.158218,-0.036936,4
1.118064,3,-4.866630,0.461356,0.996337,0.406772,-0.190501,-0.012001,4
1.139508,1,-4.935631,-1.494829,1.000882,0.332236,0.056071,0.001698,3
1.146611,2,-4.824604,-0.591217,0.981345,0.574130,-0.320624,-0.034099,2
1.156616,4,-4.616903,1.430327,0.985957,0.868596,-0.135912,-0.033795,4
1.178046,3,-4.841316,0.449039,0.995585,0.438909,-0.220014,-0.013059,4
1.199325,1,-4.913854,-1.490767,1.000973,0.393787,0.080268,0.001305,3
1.206615,2,-4.788386,-0.611275,0.979345,0.634171,-0.349638,-0.032345,2
1.216512,4,-4.563328,1.423568,0.984194,0.917801,-0.085211,-0.023902,4
1.228060,3,-4.818677,0.437507,0.994914,0.467047,-0.240779,-0.013758,2
1.249335,1,-4.892876,-1.486157,1.001026,0.444952,0.104725,0.000811,3
1.256678,2,-4.755467,-0.629482,0.977774,0.681340,-0.379348,-0.030574,2
1.266532,4,-4.516471,1.420599,0.983232,0.955579,-0.033523,-0.015096,3
1.288045,3,-4.789623,0.422435,0.994069,0.502262,-0.261258,-0.014401,3
1.299377,1,-4.869366,-1.480231,1.001052,0.495915,0.133051,0.000167,3
1.306805,2,-4.720324,-0.649307,0.976275,0.723618,-0.414610,-0.029522,2
1.316536,4,-4.467824,1.420215,0.982631,0.988433,0.018186,-0.009473,3
1.338069,3,-4.763736,0.408997,0.993337,0.532491,-0.275386,-0.014862,3
1.359315,1,-4.827218,-1.466423,1.002044,0.616349,0.168477,0.009036,4
1.366760,2,-4.675550,-0.675628,0.974518,0.767639,-0.464015,-0.029228,3
1.376485,4,-4.407528,1.423164,0.982162,1.021301,0.080163,-0.006933,3
1.398123,3,-4.730674,0.392048,0.992430,0.569683,-0.288895,-0.015340,3
1.409317,1,-4.795033,-1.457257,1.002510,0.670950,0.198359,0.009619,4
1.426489,4,-4.355911,1.428476,0.981796,1.041270,0.132419,-0.008208,3
1.426579,2,-4.628429,-0.705078,0.972742,0.801390,-0.518497,-0.030192,3
1.458028,3,-4.695359,0.374407,0.991498,0.607894,-0.298660,-0.015734,4
1.459426,1,-4.760118,-1.446560,1.003009,0.726532,0.230061,0.010396,4
1.476504,4,-4.304178,1.437896,0.982001,1.050859,0.199179,-0.014534,4
1.486523,2,-4.579611,-0.737931,0.970869,0.824055,-0.577323,-0.032473,3
1.518021,3,-4.657647,0.356329,0.990480,0.648192,-0.304692,-0.016398,4
1.519322,1,-4.714528,-1.431567,1.003667,0.794560,0.270525,0.011584,2
1.526511,4,-4.251499,1.449199,0.981149,1.054786,0.252808,-0.019489,4
1.536564,2,-4.538128,-0.768068,0.969179,0.833576,-0.628048,-0.035236,3
1.568107,3,-4.624379,0.341023,0.989646,0.683373,-0.307465,-0.016988,4
1.569366,1,-4.673307,-1.417135,1.004274,0.850811,0.305861,0.012569,2
1.576540,4,-4.198712,1.463198,0.980057,1.052675,0.306322,-0.024034,4
1.596643,2,-4.503728,-0.786568,0.967095,0.892222,-0.579198,-0.045522,4
1.619368,1,-4.629463,-1.400958,1.004916,0.902741,0.341440,0.013064,2
1.626541,4,-4.146342,1.479817,0.978753,1.044552,0.359491,-0.028148,4
1.628035,3,-4.582063,0.322541,0.988603,0.727465,-0.308225,-0.017764,4
1.656535,2,-4.450392,-0.820414,0.964153,0.879218,-0.545451,-0.052640,4
1.678036,3,-4.544707,0.307137,0.987699,0.765543,-0.307042,-0.018355,3
1.679325,1,-4.573597,-1.379193,1.005701,0.959360,0.384500,0.012995,2
1.686501,4,-4.084160,1.503295,0.976934,1.027375,0.423169,-0.032116,3
