elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.005043,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.006878,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.007181,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.011224,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.055084,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.056893,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.057283,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.069478,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.107000,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.115072,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.117219,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.129445,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.165122,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.166899,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.177226,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.189362,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.225113,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,4
0.226901,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.237238,2,-4.999690,-0.498905,0.999037,0.006179,0.003442,-0.003488,4
0.239384,4,-4.998965,1.500665,1.000048,0.010608,0.003125,-0.000199,3
0.285101,3,-4.997943,0.498830,0.999981,0.020823,-0.002500,-0.000035,4
0.286836,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.297184,2,-4.999107,-0.498806,0.998805,0.015011,-0.001042,-0.004429,4
0.299446,4,-4.997964,1.500827,1.000030,0.025834,0.002063,-0.000461,3
0.336867,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.345098,3,-4.996041,0.498796,0.999973,0.045363,0.001897,-0.000248,4
0.347194,2,-4.998000,-0.499040,0.998545,0.030416,-0.008906,-0.006078,4
0.359440,4,-4.995498,1.500886,0.999986,0.059400,-0.000300,-0.001040,3
0.396828,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.397281,2,-4.995944,-0.499759,0.998184,0.053087,-0.020499,-0.008509,4
0.405107,3,-4.992163,0.499118,0.999948,0.086690,0.009326,-0.000605,4
0.419318,4,-4.990466,1.500765,0.999899,0.111259,-0.003978,-0.001934,3
0.446918,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.457202,2,-4.991737,-0.501538,0.997568,0.088094,-0.039848,-0.012037,3
0.465311,3,-4.985338,0.499983,0.999898,0.142097,0.020369,-0.001086,3
0.469383,4,-4.977871,1.499547,0.999782,0.200179,-0.035393,-0.003048,4
0.506951,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.517185,2,-4.985255,-0.504668,0.996737,0.129207,-0.065656,-0.015691,3
0.525054,3,-4.975061,0.501684,0.999817,0.200856,0.037379,-0.001615,3
0.529307,4,-4.964045,1.496995,0.999569,0.261054,-0.051173,-0.004035,4
0.566870,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.567194,2,-4.977834,-0.508596,0.995874,0.168211,-0.092153,-0.018838,3
0.576750,3,-4.963758,0.504008,0.999724,0.251512,0.056299,-0.002085,3
0.579344,4,-4.949714,1.493968,0.999347,0.312100,-0.070858,-0.004824,4
0.626914,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.627178,2,-4.966206,-0.515225,0.994628,0.219850,-0.129717,-0.022652,4
0.635025,3,-4.946796,0.508206,0.999581,0.314309,0.084689,-0.002686,3
0.639379,4,-4.929146,1.488817,0.999031,0.373660,-0.102299,-0.005730,4
0.677194,2,-4.959666,-0.516667,0.994175,0.293178,-0.163187,-0.026949,4
0.685150,3,-4.927140,0.505173,0.999048,0.402967,0.073488,-0.005719,4
0.686900,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
