elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.003631,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.008108,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.008485,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.009521,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.059565,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.063640,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.068053,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.068450,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.118166,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.118452,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.119463,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.123604,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.168474,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.169593,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.173643,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.178090,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.218581,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.223713,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.229509,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,4
0.238166,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.278498,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.279568,4,-4.998461,1.500773,1.000039,0.017826,0.002625,-0.000323,4
0.283629,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.288210,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.338516,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.339472,4,-4.996686,1.500881,1.000007,0.044366,0.000760,-0.000781,4
0.343601,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,4
0.348011,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.389583,4,-4.993621,1.500859,0.999954,0.080444,-0.001786,-0.001403,4
0.393640,2,-4.997832,-0.499129,0.999969,0.028385,0.001035,-0.000424,4
0.398061,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.398458,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.443648,2,-4.995913,-0.499128,0.999940,0.049414,-0.001097,-0.000761,4
0.448062,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.448495,3,-4.999255,0.500305,0.999992,0.011757,0.000346,-0.000191,4
0.449556,4,-4.987099,1.500625,0.999840,0.138255,-0.006588,-0.002400,3
0.498091,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.499562,4,-4.978927,1.500119,0.999699,0.188866,-0.014243,-0.003271,3
0.503655,2,-4.991977,-0.499292,0.999879,0.083502,-0.004589,-0.001309,2
0.508526,3,-4.998071,0.500277,0.999971,0.029317,-0.001432,-0.000525,4
0.558073,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.559513,4,-4.965756,1.498871,0.999471,0.250633,-0.028257,-0.004333,3
0.563617,2,-4.985767,-0.499729,0.999780,0.124332,-0.010500,-0.001985,3
0.568481,3,-4.995544,0.500113,0.999925,0.056587,-0.004202,-0.001043,2
0.609604,4,-4.951911,1.497080,0.999231,0.303043,-0.043980,-0.005232,3
0.618104,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.623575,2,-4.976952,-0.500618,0.999638,0.170115,-0.019655,-0.002769,3
0.628454,3,-4.991133,0.499742,0.999842,0.091462,-0.008483,-0.001729,2
0.669542,4,-4.927606,1.493532,0.998422,0.379352,-0.066716,-0.010161,4
0.678015,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.683646,2,-4.965231,-0.502155,0.999446,0.220863,-0.032062,-0.003664,3
0.688467,3,-4.984448,0.499057,0.999714,0.132330,-0.014670,-0.002567,3
0.728016,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.729432,4,-4.902927,1.488853,0.997752,0.442629,-0.088691,-0.012368,4
0.743573,2,-4.950361,-0.504528,0.999197,0.276203,-0.047712,-0.004663,3
0.748466,3,-4.975121,0.497942,0.999531,0.179228,-0.022772,-0.003560,3
0.778018,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.779554,4,-4.879498,1.484007,0.997067,0.494828,-0.104904,-0.015196,4
0.793619,2,-4.934604,-0.506267,0.999031,0.323255,-0.059242,-0.005009,4
0.798489,3,-4.965098,0.496603,0.999330,0.222089,-0.031056,-0.004494,3
0.828038,1,-4.994198,-1.500891,1.000315,0.065433,0.000673,0.001450,2
0.839505,4,-4.847956,1.477193,0.996024,0.556835,-0.121862,-0.019762,2
0.853582,2,-4.913551,-0.510405,0.998709,0.378753,-0.079129,-0.005681,3
0.858417,3,-4.950183,0.494394,0.999025,0.276092,-0.043051,-0.005721,3
0.878074,1,-4.990113,-1.500794,1.000392,0.099207,0.003329,0.001652,2
0.889715,4,-4.818864,1.470788,0.994931,0.606286,-0.134009,-0.024002,3
0.903594,2,-4.893431,-0.514819,0.998413,0.425820,-0.097667,-0.006159,3
0.908546,3,-4.936223,0.488845,0.998369,0.315767,-0.070262,-0.007012,4
0.938058,1,-4.982730,-1.500460,1.000499,0.147479,0.008448,0.001893,2
0.949495,4,-4.780768,1.462360,0.993334,0.661678,-0.146271,-0.029208,3
0.963571,2,-4.866200,-0.521430,0.998027,0.481216,-0.123344,-0.006722,3
0.968451,3,-4.915745,0.483991,0.997914,0.365839,-0.092820,-0.008136,4
