elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.000393,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.001308,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.002029,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.003119,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.050474,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.061276,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.062062,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.063057,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.110484,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.111318,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.112081,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.123049,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.170441,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.171223,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.171998,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.184784,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.220516,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,4
0.221339,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.222082,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.243061,4,-4.998468,1.500503,1.000271,0.016039,0.002977,0.000242,4
0.271398,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.280479,2,-4.999187,-0.499295,0.999988,0.009234,0.002966,-0.000116,4
0.282234,3,-4.997292,0.499189,0.999959,0.025876,-0.001554,-0.000813,3
0.303058,4,-4.997201,1.500627,1.000285,0.028673,0.000723,0.000243,4
0.331251,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.340397,2,-4.998283,-0.499153,0.999976,0.022560,0.001624,-0.000330,4
0.341985,3,-4.995084,0.499202,0.999876,0.050371,0.002390,-0.002096,3
0.363067,4,-4.994746,1.500538,1.000300,0.055427,-0.004089,0.000240,4
0.381258,1,-4.995687,-1.500894,1.000278,0.051144,-0.000446,0.001366,2
0.390431,2,-4.996718,-0.499116,0.999952,0.041149,-0.000258,-0.000629,3
0.392233,3,-4.991814,0.499443,0.999732,0.082261,0.007537,-0.003768,3
0.413170,4,-4.991192,1.500193,1.000312,0.088450,-0.010044,0.000235,4
0.431271,1,-4.992418,-1.500860,1.000351,0.080925,0.001890,0.001542,2
0.450443,2,-4.993359,-0.499222,0.999900,0.072429,-0.003435,-0.001131,3
0.452078,3,-4.988946,0.493297,1.003220,0.115726,-0.002638,0.020044,4
0.473046,4,-4.984385,1.499318,1.000325,0.140532,-0.019593,0.000215,2
0.481500,1,-4.987448,-1.500693,1.000434,0.118428,0.004936,0.001765,2
0.501305,2,-4.988944,-0.499483,0.999831,0.104836,-0.007364,-0.001659,3
0.512137,3,-4.980583,0.493522,1.004374,0.162607,0.010896,0.018682,4
0.533038,4,-4.974237,1.497761,1.000333,0.198008,-0.033022,-0.000023,3
0.542292,1,-4.978889,-1.500216,1.000546,0.168090,0.011730,0.001952,3
0.560420,2,-4.981375,-0.500138,0.999710,0.148307,-0.015014,-0.002392,4
0.572073,3,-4.969468,0.494702,1.005493,0.205898,0.029068,0.018698,4
0.583075,4,-4.963085,1.495756,1.000322,0.247669,-0.047556,-0.000449,3
0.601592,1,-4.967222,-1.499200,1.000665,0.221274,0.022852,0.001999,3
0.610424,2,-4.971209,-0.497715,0.999504,0.218036,-0.046120,-0.003267,4
0.632026,3,-4.955964,0.497093,1.006646,0.245115,0.051650,0.020086,2
0.643061,4,-4.944318,1.489168,1.000679,0.335828,-0.065367,0.000954,4
0.661232,1,-4.952270,-1.497388,1.000783,0.277825,0.038282,0.001906,3
0.670420,2,-4.956580,-0.500992,0.999280,0.270286,-0.064249,-0.004242,4
0.692003,3,-4.940182,0.500983,1.007926,0.280666,0.078833,0.022850,3
0.703041,4,-4.922269,1.484453,1.000716,0.399309,-0.092873,0.000280,4
0.711278,1,-4.940369,-1.495609,1.000856,0.317423,0.050969,0.001765,3
0.720700,2,-4.941448,-0.504814,0.999038,0.318335,-0.085120,-0.005138,4
0.742070,3,-4.925442,0.505573,1.009148,0.307599,0.104977,0.025911,3
0.753105,4,-4.900894,1.479112,1.000718,0.453494,-0.120991,-0.000182,4
0.761342,1,-4.919485,-1.491890,1.000953,0.378848,0.073875,0.001420,3
0.780416,2,-4.920857,-0.510718,0.998702,0.377365,-0.115239,-0.006238,2
0.792177,3,-4.909439,0.511532,1.010505,0.332564,0.133977,0.028287,3
0.813123,4,-4.871758,1.470708,1.000693,0.519596,-0.160712,-0.000612,4
0.821236,1,-4.881849,-1.487135,1.000586,0.495337,0.120333,-0.000119,4
0.830454,2,-4.901003,-0.517113,0.998371,0.429439,-0.145227,-0.007208,3
0.852230,3,-4.891038,0.517483,1.012956,0.355528,0.192718,0.027101,4
0.871909,1,-4.855751,-1.480360,1.000576,0.548456,0.151389,-0.000280,4
0.873217,4,-4.838498,1.459683,1.000647,0.587419,-0.207276,-0.000911,2
0.890530,2,-4.873213,-0.527083,0.997901,0.496566,-0.187836,-0.008453,3
0.912055,3,-4.868961,0.530296,1.014585,0.380165,0.235067,0.026827,4
