elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.001142,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.004260,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.005179,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.007816,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.054297,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.060884,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.065196,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.067788,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.104350,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.110891,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.117806,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.125113,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.161030,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.164583,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.175290,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.177854,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.220928,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.224291,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.235208,4,-4.999098,1.500623,1.000051,0.009714,0.003184,-0.000184,4
0.237803,3,-4.998909,0.500648,1.000568,0.011668,0.002684,0.003600,4
0.270942,2,-4.999245,-0.499315,0.999989,0.008364,0.003052,-0.000102,4
0.284310,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.285296,4,-4.998463,1.500772,1.000039,0.017788,0.002627,-0.000322,4
0.297828,3,-4.997840,0.500786,1.000886,0.027299,0.001695,0.007952,4
0.331050,2,-4.998424,-0.499164,0.999978,0.020632,0.001819,-0.000299,4
0.344266,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.345241,4,-4.996692,1.500881,1.000007,0.044292,0.000765,-0.000779,4
0.347858,3,-4.995826,0.500829,1.001465,0.055611,-0.000114,0.015833,4
0.381205,2,-4.996977,-0.499115,0.999956,0.038343,0.000026,-0.000584,4
0.394318,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.405256,4,-4.992737,1.500837,0.999938,0.089559,-0.002429,-0.001560,4
0.407789,3,-4.991011,0.500728,1.002826,0.107976,-0.003489,0.030407,2
0.431269,2,-4.994477,-0.499173,0.999918,0.062826,-0.002459,-0.000977,2
0.454271,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.457811,3,-4.984343,0.500432,1.004694,0.158995,-0.008954,0.044324,3
0.465143,4,-4.985681,1.500553,0.999816,0.148219,-0.007814,-0.002571,3
0.490944,2,-4.989614,-0.499437,0.999842,0.100399,-0.006726,-0.001585,3
