elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.002849,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.003238,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.008203,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.009492,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.062407,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.064071,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.068103,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.069474,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.118407,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.119617,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.122336,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.122829,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.172390,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.178194,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.179515,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.182882,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.229810,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,4
0.230125,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.232475,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.242877,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.282490,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.288135,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.289511,4,-4.998418,1.500779,1.000038,0.018520,0.002576,-0.000335,3
0.302898,3,-4.997312,0.498784,0.999979,0.029188,-0.001004,-0.000108,3
0.338216,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.342494,2,-4.998253,-0.499151,0.999975,0.022956,0.001584,-0.000336,4
