elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.001615,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.004167,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.004180,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,1
0.009931,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.054187,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.061612,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.062105,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,1
0.069898,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,1
0.111635,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.114197,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.119922,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.122124,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.164207,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.169946,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.171628,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.172132,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.214226,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.220028,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.221633,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.222133,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.271636,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.274189,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.280094,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.282129,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.321709,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.332317,4,-4.998944,1.500671,1.000048,0.010815,0.003111,-0.000202,4
0.334163,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,2
0.339984,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.373220,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.384172,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.390007,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.392176,4,-4.997911,1.500831,1.000029,0.026659,0.002006,-0.000475,4
0.431718,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.442410,4,-4.995951,1.500887,0.999994,0.053862,0.000090,-0.000944,4
0.444135,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.449910,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.491661,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.494293,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.500047,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.502149,4,-4.991328,1.500794,0.999914,0.103291,-0.003400,-0.001797,4
0.542070,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.554127,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.560007,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.562051,4,-4.983332,1.500420,0.999775,0.163441,-0.009955,-0.002833,2
0.601634,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.612074,4,-4.973884,1.499700,0.999611,0.214484,-0.019447,-0.003711,2
0.614102,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.619924,2,-4.996868,-0.499115,0.999955,0.039540,-0.000095,-0.000603,4
0.651650,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.662075,4,-4.961874,1.498415,0.999404,0.266284,-0.032592,-0.004601,2
0.664114,3,-4.994631,0.499225,0.999857,0.055120,0.003156,-0.002345,4
0.679895,2,-4.993625,-0.499209,0.999904,0.070199,-0.003209,-0.001095,4
0.711670,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.714142,3,-4.991076,0.499512,0.999698,0.088827,0.008598,-0.004113,4
0.722062,4,-4.944006,1.495867,0.999095,0.329444,-0.053289,-0.005688,3
0.729908,2,-4.989330,-0.499456,0.999837,0.102298,-0.006995,-0.001617,4
0.771620,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.774149,3,-4.984259,0.500290,0.999371,0.138937,0.017946,-0.006861,2
0.779910,2,-4.983332,-0.499947,0.999741,0.137965,-0.012985,-0.002216,4
0.782050,4,-4.922298,1.492356,0.998748,0.391313,-0.076847,-0.006776,4
0.829912,2,-4.975480,-0.500791,0.999614,0.176982,-0.021210,-0.002889,4
0.831609,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.832066,4,-4.901505,1.487976,0.998391,0.440578,-0.098615,-0.007505,4
0.834140,3,-4.974312,0.501742,0.998864,0.193626,0.031126,-0.010146,2
0.879925,2,-4.965568,-0.502107,0.999451,0.219509,-0.031705,-0.003640,4
0.891821,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.892125,4,-4.873368,1.481248,0.997918,0.496818,-0.125856,-0.008214,4
0.894143,3,-4.960945,0.504100,0.998143,0.252939,0.048163,-0.013973,3
0.939884,2,-4.950778,-0.504456,0.999204,0.274769,-0.047271,-0.004637,2
0.942131,4,-4.847391,1.474364,0.997496,0.541278,-0.149490,-0.008665,2
0.951590,1,-4.992500,-1.500862,1.000349,0.080239,0.001836,0.001538,4
0.954137,3,-4.943885,0.507601,0.997177,0.315861,0.069208,-0.018291,3
0.989943,2,-4.935833,-0.507210,0.998949,0.322584,-0.063263,-0.005531,2
1.001629,1,-4.987582,-1.500699,1.000432,0.117516,0.004849,0.001760,4
1.002623,4,-4.813374,1.464509,0.996963,0.591797,-0.179252,-0.009084,2
1.014098,3,-4.923033,0.512494,0.995942,0.379317,0.094640,-0.022949,3
1.049903,2,-4.914748,-0.511671,0.998584,0.380908,-0.086250,-0.006667,2
1.061604,1,-4.979055,-1.500227,1.000544,0.167243,0.011583,0.001950,4
1.062059,4,-4.776447,1.452818,0.996407,0.639377,-0.211043,-0.009449,2
1.064135,3,-4.902742,0.517826,0.994692,0.432468,0.119204,-0.027081,4
1.099927,2,-4.894463,-0.516532,0.998226,0.430422,-0.108615,-0.007669,3
1.111666,1,-4.969602,-1.499438,1.000643,0.211270,0.020490,0.002001,2
1.112072,4,-4.743550,1.441575,0.995928,0.676825,-0.239116,-0.009712,3
1.114262,3,-4.876921,0.513507,0.999966,0.488083,0.138239,-0.009605,4
1.149980,2,-4.871694,-0.522581,0.997816,0.480696,-0.133869,-0.008718,3
1.171756,1,-4.955267,-1.497791,1.000762,0.267203,0.035130,0.001933,2
1.172085,4,-4.685278,1.432317,0.997805,0.746791,-0.243735,0.000707,4
1.175419,3,-4.846126,0.522888,0.999374,0.535864,0.174898,-0.009590,4
1.209986,2,-4.841028,-0.531613,0.997254,0.541494,-0.167865,-0.010031,3
1.222135,4,-4.646928,1.419422,0.997836,0.785827,-0.270948,0.000555,4
1.231602,1,-4.937481,-1.495138,1.000872,0.326508,0.054076,0.001725,2
1.234105,3,-4.812836,0.534571,0.998879,0.572924,0.215515,-0.006368,4
1.269897,2,-4.806712,-0.542804,0.996612,0.602151,-0.205727,-0.011389,3
1.282048,4,-4.598296,1.402287,0.997866,0.837708,-0.300110,0.000461,4
1.284145,3,-4.783607,0.546252,0.998678,0.595661,0.252556,-0.001565,4
1.291873,1,-4.916030,-1.491207,1.000966,0.388083,0.077788,0.001351,2
1.319903,2,-4.775352,-0.553938,0.996013,0.652560,-0.240211,-0.012554,3
1.332056,4,-4.555244,1.386737,0.997889,0.885263,-0.321578,0.000456,4
1.341893,1,-4.895366,-1.486738,1.001022,0.439200,0.101777,0.000874,2
1.344116,3,-4.747294,0.562860,0.998747,0.612968,0.301953,0.003708,2
1.379891,2,-4.742577,-0.566429,0.995378,0.000000,0.000000,0.000000,3
1.382061,4,-4.509691,1.370167,0.997913,0.936581,-0.340556,0.000508,2
1.391918,1,-4.872128,-1.480967,1.001050,0.490210,0.129682,0.000247,2
1.394207,3,-4.716462,0.579077,0.999025,0.619033,0.347372,0.007276,2
1.430010,2,-4.703561,-0.582860,0.993507,0.707997,-0.258304,-0.021895,4
1.432068,4,-4.461598,1.352646,0.997934,0.985402,-0.360461,0.000250,2
1.451616,1,-4.840886,-1.472056,1.001038,0.551207,0.168302,-0.000705,2
1.454107,3,-4.679350,0.601678,0.999566,0.616282,0.406975,0.010565,2
1.480286,2,-4.667574,-0.595809,0.992346,0.729503,-0.258090,-0.024533,2
1.482125,4,-4.411239,1.334074,0.997930,1.028537,-0.383019,-0.000503,2
1.501628,1,-4.812062,-1.462747,1.000979,0.601854,0.204757,-0.001663,3
1.504122,3,-4.648760,0.623344,1.000142,0.606770,0.459834,0.012233,3
1.539890,2,-4.623219,-0.611073,0.990784,0.748627,-0.249532,-0.027520,3
1.542113,4,-4.348160,1.310196,0.997856,1.072848,-0.413611,-0.002063,3
1.561592,1,-4.780835,-1.451573,1.000871,0.000000,0.000000,0.000000,3
1.564101,3,-4.612806,0.652836,1.000882,0.590915,0.523162,0.012036,3
