elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.002311,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.004408,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.004979,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.005119,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.052434,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.055122,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.064228,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.064954,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.105140,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.112332,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.114278,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.124887,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.165193,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.172315,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.174196,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.174904,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.222583,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.224231,4,-4.997875,1.500998,0.997675,0.018264,-0.000197,-0.001191,4
0.225165,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,4
0.234993,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,4
0.274257,4,-4.996870,1.500992,0.997608,0.023379,0.000009,-0.001613,4
0.275173,2,-4.999399,-0.498811,0.998902,0.010336,0.001338,-0.003929,4
0.282465,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.294885,3,-4.999166,0.499291,1.000009,0.009564,-0.003141,0.000004,4
0.334272,4,-4.994988,1.501011,0.997473,0.041545,0.000738,-0.003083,4
0.335174,2,-4.998374,-0.498937,0.998623,0.025583,-0.006437,-0.005561,4
0.342312,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.344916,3,-4.998467,0.499153,1.000007,0.019299,-0.002308,-0.000079,4
0.384288,4,-4.992324,1.501072,0.997271,0.066666,0.001745,-0.005107,4
0.395164,2,-4.996123,-0.499690,0.998213,0.051303,-0.019586,-0.008318,4
0.402308,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.404904,3,-4.996781,0.499060,0.999998,0.038194,-0.000675,-0.000240,4
0.444261,4,-4.987147,1.501224,0.996870,0.107100,0.003349,-0.008360,3
0.445471,2,-4.992863,-0.501036,0.997724,0.079730,-0.034958,-0.011237,3
0.452557,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.455066,3,-4.994343,0.499071,0.999982,0.060001,0.001217,-0.000426,3
0.504140,4,-4.979338,1.501478,0.996257,0.154494,0.005172,-0.012167,3
0.505093,2,-4.986917,-0.503832,0.996942,0.119505,-0.059337,-0.014865,3
0.512279,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.514907,3,-4.989810,0.499233,0.999948,0.092421,0.004553,-0.000714,3
0.554314,4,-4.970503,1.501778,0.995560,0.199285,0.006856,-0.015762,3
0.555292,2,-4.980018,-0.507410,0.996121,0.157328,-0.084602,-0.017985,3
0.562398,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.564934,3,-4.984436,0.499572,0.999905,0.122980,0.009307,-0.001021,3
0.612407,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.614250,4,-4.956813,1.502254,0.994475,0.258014,0.009021,-0.020496,3
0.615217,2,-4.969085,-0.513539,0.994928,0.207994,-0.120791,-0.021811,3
