elapsed_s,drone_id,x,y,z,vx,vy,vz,fsm_state
0.000895,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,1
0.002494,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.005152,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.009725,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,2
0.051065,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.052547,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.055246,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,2
0.059851,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.102565,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,1
0.105259,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.110856,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.119738,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.162455,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.165180,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.169782,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.170816,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.215220,2,-5.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,3
0.220874,3,-5.000000,0.500000,1.000000,0.000000,0.000000,0.000000,3
0.222377,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,2
0.229768,4,-5.000000,1.500000,1.000000,0.000000,0.000000,0.000000,3
0.272431,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.275205,2,-4.999472,-0.498824,0.998931,0.009161,0.001935,-0.003804,4
0.280846,3,-4.999250,0.499321,1.000009,0.008356,-0.003243,0.000014,4
0.289778,4,-4.998341,1.500789,1.000037,0.019773,0.002488,-0.000357,3
0.322445,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.330993,3,-4.998637,0.499176,1.000008,0.017056,-0.002501,-0.000060,4
0.335171,2,-4.998558,-0.498893,0.998664,0.023086,-0.005162,-0.005293,4
0.349702,4,-4.996385,1.500885,1.000002,0.048333,0.000480,-0.000849,3
0.372456,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,3
0.385194,2,-4.996941,-0.499388,0.998349,0.042748,-0.015211,-0.007400,4
0.390824,3,-4.997123,0.499068,1.000000,0.034714,-0.000977,-0.000210,4
0.399767,4,-4.993093,1.500846,0.999944,0.085940,-0.002174,-0.001497,3
0.432443,1,-5.000000,-1.500000,1.000000,0.000000,0.000000,0.000000,4
0.440858,3,-4.994892,0.499062,0.999985,0.055441,0.000821,-0.000387,3
0.445252,2,-4.993442,-0.500785,0.997806,0.075209,-0.032378,-0.010794,3
0.459698,4,-4.982768,1.499397,0.999936,0.182577,-0.047464,-0.002045,4
0.492457,1,-4.998290,-1.500121,1.000637,0.032741,0.004453,0.001828,4
0.500792,3,-4.990645,0.499194,0.999954,0.087065,0.003875,-0.000664,3
0.505252,2,-4.987788,-0.503403,0.997051,0.114227,-0.055954,-0.014407,3
0.509708,4,-4.972386,1.496771,0.999812,0.233255,-0.058845,-0.002885,4
0.550821,3,-4.985558,0.499490,0.999914,0.117041,0.008277,-0.000959,3
0.552380,1,-4.995311,-1.499643,1.000717,0.068302,0.012167,0.000404,4
0.559718,4,-4.959439,1.493401,0.999648,0.284780,-0.077105,-0.003689,4
0.565112,2,-4.979621,-0.507624,0.996076,0.159338,-0.085987,-0.018144,3
0.601009,3,-4.978889,0.500053,0.999857,0.150053,0.014555,-0.001316,3
0.602449,1,-4.990987,-1.498807,1.000664,0.105749,0.021773,-0.002885,4
0.615134,2,-4.970599,-0.512664,0.995087,0.201538,-0.116008,-0.021345,3
0.619848,4,-4.940451,1.487888,0.999399,0.347728,-0.108123,-0.004603,4
0.660805,3,-4.962973,0.498648,0.999594,0.251309,0.039111,-0.002889,4
0.662430,1,-4.983115,-1.497046,1.000284,0.156968,0.037575,-0.010464,4
0.665306,2,-4.959430,-0.517700,0.991837,0.246019,-0.138306,-0.025549,4
0.679750,4,-4.917679,1.480226,0.999096,0.411752,-0.148999,-0.005462,3
0.710870,3,-4.949408,0.500880,0.999437,0.291777,0.050690,-0.003377,4
0.712462,1,-4.974138,-1.494771,0.999537,0.203576,0.054241,-0.019983,4
0.725158,2,-4.943012,-0.526917,0.990220,0.300902,-0.166159,-0.028098,4
